frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1682,1213.0,[722.3912673736409 1518.4740386325827 1421.3886471737428 2102.9998203907357],[995.1296997070312 1898.789794921875 1176.9501953125 2002.18798828125],0.48105311393737793,LM15ZZC,0.6756217712338656
1684,1213.0,[708.5661863628002 1520.5434420635856 1416.0638369469125 2108.618027437278],[955.5662841796875 1903.7109375 1168.2125244140625 2004.158203125],0.5116391777992249,LM15ZZC,0.3000905592869183
1685,1213.0,[702.4711728355225 1524.2115281202268 1413.5745222838632 2113.931113220027],[961.0222778320312 1907.98974609375 1170.031005859375 2007.65625],0.4771636724472046,LN15ZZC,0.5969360510292536
1686,1213.0,[699.6700028531391 1527.669166894657 1413.0183443520878 2119.058596519405],[969.334716796875 1912.9610595703125 1166.8699951171875 2016.0926513671875],0.40186774730682373,LN15ZZC,0.5098710883984057
1687,1213.0,[698.7794752243609 1528.629468888997 1413.4502703355752 2121.1500954587736],[969.427734375 1912.9881591796875 1166.813232421875 2016.0684814453125],0.4022590219974518,LN15ZZC,0.5098710883984057
1688,1213.0,[703.8608079766127 1533.1207165621636 1414.9838074147406 2125.416585369759],[946.994384765625 1915.416748046875 1168.3282470703125 2023.02734375],0.3790121078491211,LN15ZZC,0.3843329443555603
1689,1213.0,[699.3613895571084 1537.8650504809311 1412.9350487040056 2129.53337460074],[959.89892578125 1890.3116455078125 1162.5625 2033.5001220703125],0.27481335401535034,LN15ZZC,0.7337308259056624
1690,1213.0,[691.8661496582574 1542.3177758159418 1409.3179599556713 2134.304693704681],[947.2725219726562 1926.896240234375 1159.67138671875 2024.639404296875],0.4508124589920044,LN15ZZC,0.7594443058200187
1691,1213.0,[687.3262524900025 1547.0616189149705 1407.7883791117365 2138.1599400827654],[946.9286499023438 1926.19482421875 1164.109375 2030.031005859375],0.37853336334228516,LN15ZZC,0.7233204050210387
1692,1213.0,[677.5319236918812 1552.1469640721346 1405.1603367849461 2142.5057137352746],[957.2243041992188 1931.6348876953125 1159.51025390625 2032.2132568359375],0.46078765392303467,LN15ZZC,0.5972614351117909
1693,1213.0,[672.5501191259257 1554.0941492521647 1405.4951797711858 2143.9247366024088],[957.276123046875 1931.6195068359375 1159.487548828125 2032.193115234375],0.46067556738853455,LN15ZZC,0.5972614351117909
1695,1213.0,[676.5368735436252 1559.6358413906692 1408.0106657748017 2147.395142729771],[956.901123046875 1950.39697265625 1159.2469482421875 2042.189208984375],0.38648176193237305,LN15ZZC,0.5562750945640379
1696,941.0,[2289.3871122308356 1265.4296242312635 2882.706588508384 1723.46558126212],[2514.5400390625 1546.3740234375 2664.30078125 1636.1865234375],0.32196611166000366,DA07CLX,0.2656155718336918
1697,1213.0,[645.3257370497597 1564.082340719882 1406.4558188815674 2148.9376175407174],[928.8197021484375 1953.3621826171875 1144.209228515625 2049.36376953125],0.4239564836025238,LN15ZZC,0.3602689054189628
1698,1213.0,[622.8273042729656 1566.7208021578037 1400.5221513416225 2149.8965725671787],[936.1514282226562 1960.0 1154.95654296875 2055.503662109375],0.43439042568206787,LN15ZZC,0.8677112214610821
1699,1213.0,[612.6963607108111 1567.980903044803 1401.7339232616473 2149.9841813322123],[936.1607666015625 1960.00048828125 1154.973876953125 2055.514892578125],0.4351331293582916,LN15ZZC,0.8677112214610821
1700,1213.0,[613.6417774438403 1570.8495362009971 1408.834442599139 2150.4558689303162],[929.8577270507812 1960.6124267578125 1143.912109375 2062.216796875],0.42971310019493103,LN15ZZC,0.37904627780435257
1701,1213.0,[614.3750833765018 1574.2323210890684 1409.3649842943828 2152.073752493764],[928.4891357421875 1967.4873046875 1146.478759765625 2068.19677734375],0.27552473545074463,LN15ZZC,0.5838639306694291
1702,1213.0,[606.9578227046125 1576.4560820106863 1405.0080047258975 2151.811345753075],[929.03857421875 1973.953857421875 1145.1209716796875 2071.525634765625],0.43267688155174255,LN15ZZC,0.7946542362393252
1704,1213.0,[626.0262675918109 1584.3151493018458 1413.236301414281 2153.650768160859],[933.0939331054688 1974.990478515625 1161.79052734375 2078.30078125],0.41088899970054626,LN15ZZC,0.33119828314174166
1705,1213.0,[631.4333386986077 1586.1905997128085 1413.7240160135232 2153.164328566171],[933.0847778320312 1974.986328125 1161.782470703125 2078.3017578125],0.4110540747642517,LN15ZZC,0.33119828314174166
1706,1213.0,[626.9486891850931 1588.9656490436664 1408.921178767216 2153.2652421558814],[931.5992431640625 1974.3511962890625 1137.3358154296875 2083.28466796875],0.49469801783561707,LN15ZZC,0.4986443347648235
1707,1213.0,[623.6830645148309 1592.5971241096024 1404.7609617523208 2153.2084330354464],[924.9893188476562 1977.12939453125 1138.681396484375 2095.559814453125],0.3526589572429657,LN15ZZC,0.3432996110194938
1710,1213.0,[616.861998629313 1604.8993139202594 1396.5146538769077 2153.3869570251],[935.45703125 1986.6412353515625 1129.201416015625 2103.44580078125],0.4819306433200836,LN15ZZC,0.44607251777159224
1711,1213.0,[614.8362746914329 1606.720297860593 1395.497510380518 2152.975435239557],[935.6143798828125 1986.3193359375 1129.152587890625 2103.4375],0.4809388220310211,LN15ZZC,0.436781238463895
1712,1213.0,[627.6588885377815 1609.2024057604594 1400.9305045867723 2153.4881750865234],[911.6220703125 2008.99951171875 1123.5966796875 2105.26513671875],0.546502411365509,LN15ZZC,0.4529612727871039
1714,1213.0,[635.3347362145282 1614.687218811611 1399.4637093939443 2154.731216664618],[926.906982421875 2018.7410888671875 1132.374755859375 2118.665771484375],0.286262184381485,LH15ZZC,0.43974331286774515
1715,1213.0,[636.4624612584527 1617.3294031866856 1396.9757983577952 2155.186172500821],[904.9647216796875 2020.5487060546875 1129.026123046875 2126.47607421875],0.4040784239768982,LM15ZZC,0.39863024372461475
1716,1213.0,[633.2043293424293 1618.8175701455457 1392.933234284622 2155.03254907419],[912.9130859375 2020.877197265625 1133.8089599609375 2133.2880859375],0.29712289571762085,LH15ZZC,0.6248462786284215
1717,1213.0,[631.3164805706119 1619.5369826113147 1390.959529163725 2154.5845444426354],[912.8770751953125 2020.8724365234375 1133.8004150390625 2133.291015625],0.29759252071380615,LH15ZZC,0.6248462786284215
1719,1213.0,[640.9494291003548 1627.1526027448258 1389.5346494327503 2155.4536902589625],[902.0845947265625 2046.15673828125 1121.9722900390625 2136.3603515625],0.46129950881004333,LM15ZZC,0.580968185613122
1719,941.0,[2291.6034391067824 1300.4976738973742 2907.0247412217805 1783.1187719357995],[2441.411865234375 1590.274169921875 2672.4755859375 1688.27685546875],0.26101037859916687,DA07CLX,0.3932925848431413
1720,1213.0,[643.6525676556387 1632.2886711333786 1388.6781372110358 2155.649045281456],[902.0408935546875 2048.63818359375 1121.275390625 2141.754638671875],0.4707634747028351,LM15ZZC,0.22100301552658677
1722,1213.0,[629.5166403910073 1641.3174534052248 1378.4391986331411 2156.0059462467284],[895.7330932617188 2047.1845703125 1116.49462890625 2152.84814453125],0.3179011940956116,LN15ZZC,0.42456984750196114
1723,1213.0,[625.3057618883252 1643.547560046178 1377.6835578363232 2155.095526237473],[895.59228515625 2047.2392578125 1116.5306396484375 2152.94775390625],0.31756898760795593,LN15ZZC,0.42456984750196114
1739,941.0,[2293.5960129029745 1337.8900980734365 2921.97053351673 1832.4584565315504],[2529.122314453125 1644.852294921875 2684.652099609375 1739.869140625],0.28137338161468506,DA07CLX,0.3883004080242509
1746,941.0,[2293.0390666822523 1351.7411490059194 2924.3638438327134 1856.7251961334678],[2532.468505859375 1658.9754638671875 2691.001708984375 1749.9019775390625],0.35633859038352966,DA07CLX,0.524595595463132
1747,941.0,[2292.502670606862 1352.6435252274416 2923.2819233601767 1858.4389683505926],[2532.354248046875 1659.119384765625 2691.086669921875 1749.952880859375],0.35616713762283325,DA07CLY,0.5159397769635973
1748,941.0,[2293.046793687083 1354.6792734900273 2923.0687368953527 1861.279955137079],[2535.860595703125 1665.5050048828125 2691.64599609375 1765.7054443359375],0.27645450830459595,DA07CLX,0.3002776440586661
1764,941.0,[2298.931317778274 1392.9196968415936 2947.149938266354 1905.494854825523],[2527.77197265625 1714.86181640625 2711.5537109375 1815.37646484375],0.45712971687316895,DA07CLX,0.5323725596056391
1765,941.0,[2298.9571281507087 1394.2546272582172 2946.527651427018 1907.115602044592],[2527.7353515625 1714.839111328125 2711.56298828125 1815.3955078125],0.45687922835350037,DA07CLX,0.5323725596056391
1766,941.0,[2299.4431618587314 1396.3910082226753 2946.8988418295276 1909.6334791612276],[2530.4755859375 1717.689453125 2713.0302734375 1819.04248046875],0.30290716886520386,DA07CLX,0.27366579434117866
1799,941.0,[2309.4762911466228 1474.3768763798707 2995.658677691234 2012.5459820210922],[2570.99072265625 1826.7886962890625 2756.4892578125 1918.04296875],0.301392138004303,OA07CLX,0.27764507321188914
1808,941.0,[2314.8301474875543 1499.6369838702333 3015.8145955193822 2047.678051405397],[2572.33837890625 1845.3701171875 2752.86279296875 1935.309326171875],0.47483155131340027,DA07CLA,0.4348050295342048
1811,941.0,[2316.838119410501 1509.7013196107425 3021.5005942454786 2059.8994979503677],[2573.359375 1854.72802734375 2743.0029296875 1953.8466796875],0.3591694235801697,DA07CLE,0.3485596563791842
1813,941.0,[2321.9284753904935 1514.875273537348 3044.6364176490856 2065.6846825654907],[2568.3681640625 1839.5343017578125 2755.50048828125 1960.1129150390625],0.37189850211143494,DA07CLX,0.19941278839708862
1815,1597.0,[2125.9320230064036 946.1824629556515 2707.324985214405 1556.3071563620863],[2358.26806640625 1382.429443359375 2479.770263671875 1466.260986328125],0.2776082754135132,EY09VOS,0.11383758424139541
1818,941.0,[2323.2390659013763 1526.911752970337 3051.0069672685922 2083.655091264698],[2569.9033203125 1892.743408203125 2782.431640625 1983.146728515625],0.2652830183506012,DA07CLX,0.8364048055483263
1819,941.0,[2323.2340684645583 1528.0197129769972 3049.4907826651474 2085.465595842022],[2569.889892578125 1892.7216796875 2782.600830078125 1983.1845703125],0.2649006247520447,DA07CLX,0.8364048055483263
1826,1597.0,[2121.296049573545 965.8854286936764 2711.8921302602566 1575.4598451250856],[2315.37158203125 1386.452392578125 2476.749755859375 1471.934814453125],0.3147447407245636,EY06VVE,0.29127336371832613
1827,941.0,[2326.443697728583 1547.1100559709735 3038.6298050376718 2105.6230256480626],[2612.46875 1906.611083984375 2788.0 2009.579345703125],0.3943394422531128,DA07CLX,0.4835128197973309
1827,1597.0,[2122.259059466211 966.623363352745 2716.05410188815 1578.3676149376129],[2325.56298828125 1386.090087890625 2475.9833984375 1479.211669921875],0.3483271896839142,EV09VMS,0.0634707661620691
1828,1597.0,[2124.4003471573687 967.7649873955231 2719.74857926635 1580.1059559732505],[2356.0185546875 1397.7286376953125 2488.983154296875 1483.177734375],0.3227139711380005,EY09VOS,0.043351902112298044
1828,941.0,[2327.899209219161 1551.5206695196382 3040.9031252626 2108.993147092788],[2614.37939453125 1921.591552734375 2785.2294921875 2011.19384765625],0.3045752942562103,DA07CLX,0.4633771122844458
1829,1597.0,[2121.4932468227535 967.4828639250354 2719.066966860303 1580.6605650724755],[2334.92041015625 1398.80224609375 2489.4443359375 1485.0875244140625],0.37303677201271057,EY09VDS,0.0987625381410385
1829,941.0,[2327.0353928449495 1555.0008083354464 3041.6630878155984 2112.108619441404],[2596.91552734375 1919.4312744140625 2784.201171875 2015.4327392578125],0.3602578938007355,DA07CLX,0.2305000916158651
1830,1597.0,[2122.591270024462 967.8982046081911 2722.1624073638473 1581.9771309677112],[2322.7529296875 1398.177734375 2490.42333984375 1485.0380859375],0.3859049677848816,VE09VDS,0.10752881035009848
1834,1584.0,[2124.3896525262317 977.0168615685877 2721.2830727441324 1584.1331622699965],[2339.0888671875 1411.285400390625 2493.224853515625 1509.3651123046875],0.27250128984451294,EY09WOS,0.14863207046601004
1838,941.0,[2336.7986036527013 1580.8316655719086 3052.2307177359476 2135.2671260359266],[2636.3046875 1950.4727783203125 2796.318115234375 2048.23583984375],0.2909417152404785,JA07CLA,0.21636236656980615
1840,1597.0,[2124.3742413868536 981.0646841300331 2721.6834138262097 1599.7539129739362],[2339.287353515625 1429.0565185546875 2476.115478515625 1519.821533203125],0.3420238494873047,EY09VIS,0.2546918485287472
1841,941.0,[2343.2760083775224 1590.259097085717 3062.2637530858087 2143.8200663902066],[2636.72119140625 1956.2017822265625 2795.96240234375 2048.72119140625],0.29815739393234253,OA07CLX,0.26198003724063834
1846,1584.0,[2120.559197599503 984.8018387863436 2737.579664602643 1612.6124650083075],[2346.4560546875 1438.8516845703125 2474.02783203125 1524.29736328125],0.3842131197452545,EY06VLS,0.12701688619342696
1847,941.0,[2348.7658321893996 1613.082573927795 3069.686853161411 2152.3222039763928],[2615.819091796875 1979.538330078125 2824.33837890625 2075.658935546875],0.26242923736572266,DA07CLX,0.634524632951725
1848,941.0,[2349.987783601061 1616.293062726819 3069.5385730503967 2152.0458781588645],[2632.76806640625 1995.908447265625 2813.595703125 2085.232421875],0.27397769689559937,DA07CLX,0.40061819239923885
1849,941.0,[2350.826220765151 1617.9758756473693 3069.4995381096746 2151.1671485515276],[2632.774169921875 1995.922119140625 2813.6787109375 2085.22119140625],0.2731981575489044,DA07CLX,0.40061819239923885
1856,941.0,[2361.2172984259278 1632.2225776901219 3092.8689370814554 2145.0221563388523],[2625.703857421875 2016.6796875 2806.50732421875 2107.97265625],0.2713508605957031,DA07CLF,0.2972901791282467
1860,1584.0,[2110.369743673035 1003.0028999494978 2741.8150691582964 1655.0887290972753],[2319.759765625 1474.337158203125 2482.848876953125 1554.154296875],0.3096294403076172,EJ09VLS,0.29653332662204307
1861,1584.0,[2110.2760668725896 1002.4727525354704 2741.2243019877633 1657.4415420460298],[2319.620361328125 1474.275390625 2482.941650390625 1554.12841796875],0.3123067021369934,EY09VLS,0.2767627876098366
1862,1584.0,[2107.7958621258813 1001.9259497715104 2738.3923982973392 1659.7368962904463],[2317.22265625 1471.347412109375 2479.744384765625 1555.904052734375],0.36889177560806274,EV09VOS,0.19974979170659501
1863,1584.0,[2104.214167127041 1002.5798385403875 2728.741501211399 1661.1683522020483],[2338.970947265625 1475.051025390625 2480.026611328125 1557.067626953125],0.3085821866989136,EY06VOS,0.19711118815950104
1864,1584.0,[2105.446651946468 1005.3689228332698 2729.4296110482596 1664.149151845266],[2329.62109375 1475.35986328125 2478.01708984375 1561.040771484375],0.4263996481895447,EY09MMS,0.16436488014928866
1865,1584.0,[2106.8086941029137 1007.1729370242653 2730.5474990717953 1667.036279892155],[2322.431884765625 1476.65478515625 2470.683349609375 1558.27294921875],0.3066841959953308,EY06VTS,0.12687991476228266
1866,941.0,[2366.3896075258594 1665.69718821527 3107.080554665586 2154.0747424158717],[2652.279296875 2052.83544921875 2852.4248046875 2150.282958984375],0.4599989056587219,DA07CLX,0.47426997692759104
1867,941.0,[2366.4774615863826 1667.7759336860506 3107.321695211169 2154.783165895715],[2652.06005859375 2052.7353515625 2852.510009765625 2150.208251953125],0.45847925543785095,DA07CLX,0.4465242729148294
1875,1584.0,[2108.610662833944 1014.0007954115432 2742.436798937886 1673.3867676372297],[2332.58349609375 1490.604736328125 2477.972900390625 1578.96337890625],0.4615929424762726,EY09VVS,0.22851340226480027
1876,1584.0,[2107.0583069949803 1015.4436612570569 2740.3123808524774 1676.4655907286813],[2330.0029296875 1497.8653564453125 2470.14306640625 1583.0299072265625],0.4217855632305145,EY09VVS,0.26454353649690227
1877,1584.0,[2110.22684094708 1019.4278295965009 2746.568182680222 1683.1868455713693],[2317.171630859375 1505.89794921875 2469.30810546875 1590.515380859375],0.42905277013778687,EY09VMS,0.29158336637111665
1880,1584.0,[2106.904027646552 1018.0696764498022 2744.8094229898625 1689.8567175568578],[2311.485107421875 1515.0970458984375 2469.1884765625 1599.6873779296875],0.3743005394935608,EY09VIS,0.06971503499932764
1881,1584.0,[2107.6700055072943 1020.7523881174557 2747.1697064520604 1696.5089331701342],[2310.5068359375 1509.65673828125 2485.36083984375 1612.89013671875],0.28797757625579834,EY09VVS,0.5526681353781466
1882,1584.0,[2105.378970102041 1022.0470343903469 2745.0357001560683 1700.851414497625],[2321.49169921875 1519.162109375 2476.531494140625 1601.24951171875],0.41135746240615845,EY09VDS,0.15241070507803753
1883,1584.0,[2106.610504523602 1023.4685537815366 2746.433225676612 1705.6232504103732],[2322.4013671875 1520.471923828125 2477.537109375 1607.74951171875],0.4436998963356018,EY09VOS,0.19180356712983174
1884,1584.0,[2106.9133319570783 1020.9353891118863 2747.2713066367996 1707.115520748138],[2322.262939453125 1519.074951171875 2490.479736328125 1608.68798828125],0.4358849823474884,FY06VUS,0.10611805294987742
